0,0
0.0200425,-0.00204486
0.0400858,-0.00254657
0.0601275,-0.00261656
0.0801693,-0.00240074
0.122264,-0.00225787
0.142304,-0.00262263
0.162346,-0.00252772
0.18239,-0.00249558
0.202432,-0.00263974
0.244526,-0.00298638
0.26457,-0.00324727
0.284612,-0.00339355
0.304654,-0.00340426
0.324698,-0.0031873
0.36679,-0.00298123
0.386832,-0.00255251
0.406872,-0.00221425
0.426914,-0.00144768
0.446956,-0.000923072
0.489048,-0.000266141
0.509088,0.000731946
0.529132,0.00147491
0.549174,0.00264048
0.569215,0.00357848
0.611307,0.00492605
0.631349,0.00602066
0.651391,0.0066844
0.671433,0.00725475
0.691475,0.00709416
0.733571,0.00627173
0.753614,0.00490774
0.773654,0.0030098
0.793697,0.00124896
0.813739,-0.000911578
0.855831,-0.00291868
0.875875,-0.00451088
0.895915,-0.00569443
0.915957,-0.0066972
0.935999,-0.00763937
0.978088,-0.00781027
0.99813,-0.00710007
1.01817,-0.00610376
1.03821,-0.00478103
1.05826,-0.00286816
1.10035,-0.00107389
1.12039,0.000251157
1.14043,0.000553079
1.16047,0.000545182
1.18052,-6.72E-05
1.22261,-0.00130979
1.24265,-0.00252448
1.26269,-0.00360154
1.28273,-0.00466016
1.30277,-0.00527825
1.34487,-0.00572035
1.36491,-0.006148
1.38495,-0.00638426
1.405,-0.00648052
1.42504,-0.00599425
1.46714,-0.00556108
1.48718,-0.00465359
1.50722,-0.00325817
1.52726,-0.0018278
1.54731,-0.000195605
1.5894,0.00129026
1.60944,0.00258789
1.62949,0.0037155
1.64953,0.00484452
1.66957,0.00570661
1.71167,0.00618249
1.73171,0.0060277
1.75175,0.0056895
1.77179,0.00499441
1.79183,0.00398031
1.83392,0.00291792
1.85396,0.00168623
1.874,0.000670523
1.89404,-0.000654978
1.91408,-0.00188549
1.95617,-0.00345623
1.97622,-0.00492813
1.99626,-0.00607456
2.0163,-0.00656906
2.03635,-0.00648549
2.07844,-0.00580283
2.09848,-0.00446553
2.11853,-0.00283333
2.13857,-0.000975944
2.15861,0.000769104
2.20071,0.00276062
2.22075,0.00420292
2.24078,0.00538373
2.26083,0.00612036
2.28087,0.00641509
2.32296,0.00567162
2.343,0.00394908
2.36304,0.00209094
2.38308,3.86E-05
2.40312,-0.00237966
2.44521,-0.00503947
2.46525,-0.00713673
2.48529,-0.0089011
2.50534,-0.010387
2.52538,-0.0115237
2.56747,-0.0120522
2.58751,-0.0120697
2.60755,-0.0120868
2.6276,-0.011538
2.64764,-0.0108892
2.68973,-0.0103603
2.70977,-0.00976413
2.72981,-0.00906035
2.74985,-0.00781119
2.7699,-0.0064229
2.81199,-0.00268977
2.83203,0.00531359
2.85207,0.0163279
2.87211,0.0309362
2.89215,0.0491009
2.93424,0.0750374
2.95429,0.109136
2.97433,0.147404
2.99437,0.192946
3.01441,0.248706
3.0565,0.324818
3.07654,0.420984
3.09658,0.527604
3.11663,0.645885
3.13667,0.774671
3.17876,0.919752
3.1988,1.06569
3.21885,1.19448
3.23889,1.30455
3.25893,1.39369
3.30102,1.45802
3.32107,1.47717
3.34111,1.45726
3.36115,1.4076
3.38119,1.33732
3.42329,1.23583
3.44333,1.10395
3.46337,0.966822
3.48341,0.822439
3.50345,0.676842
3.54554,0.519379
3.56558,0.36149
3.58562,0.217731
3.60567,0.0750581
3.62571,-0.065651
3.6678,-0.217125
3.68785,-0.370356
3.70789,-0.515507
3.72793,-0.665021
3.74797,-0.813354
3.79006,-0.961573
3.8101,-1.09922
3.83014,-1.21477
3.85019,-1.30735
3.87023,-1.3675
3.91232,-1.39182
3.93236,-1.37454
3.9524,-1.31877
3.97245,-1.23464
3.99249,-1.13309
4.03458,-1.01869
4.05462,-0.901299
4.07467,-0.795421
4.09471,-0.697695
4.11475,-0.606366
4.15684,-0.514775
4.17688,-0.432348
4.19693,-0.365022
4.21697,-0.29904
4.23701,-0.233007
4.2791,-0.174646
4.29914,-0.128834
4.31918,-0.0928858
4.33922,-0.0607692
4.35927,-0.0320738
4.40136,-0.0097307
4.4214,0.00365563
4.44144,0.0131989
4.46149,0.0223078
4.48153,0.0300421
4.52362,0.0300013
4.54366,0.0219313
4.5637,0.016206
4.58375,0.0122647
4.60379,0.00742254
4.64588,-0.00145989
4.66593,-0.0120937
4.68597,-0.0234486
4.70601,-0.0348098
4.72605,-0.0485142
4.76814,-0.061359
4.78818,-0.0661406
4.80823,-0.0641042
4.82827,-0.0527615
4.84831,-0.0314436
4.8904,0.00903759
4.91045,0.066371
4.93049,0.134411
4.95052,0.217275
4.97057,0.31407
5.01266,0.430226
5.03271,0.556112
5.05275,0.68218
5.07279,0.81911
5.09284,0.952464
5.13493,1.08396
5.15497,1.1962
5.17502,1.28134
5.19506,1.34942
5.2151,1.38809
5.25719,1.39772
5.27723,1.36681
5.29727,1.30349
5.31731,1.21222
5.33736,1.09139
5.37945,0.93889
5.39949,0.771874
5.41953,0.609381
5.43957,0.452126
5.45962,0.300178
5.50171,0.143201
5.52175,-0.00921653
5.54179,-0.154043
5.56184,-0.300942
5.58188,-0.446471
5.62397,-0.59455
5.64401,-0.735427
5.66405,-0.859766
5.68409,-0.973047
5.70414,-1.0736
5.74623,-1.16295
5.76627,-1.22704
5.78631,-1.25717
5.80635,-1.26329
5.8264,-1.24713
5.86849,-1.19791
5.88853,-1.11839
5.90857,-1.02423
5.92862,-0.920465
5.94866,-0.813641
5.99075,-0.699405
6.01079,-0.592925
6.03083,-0.503674
6.05088,-0.424631
6.07092,-0.360013
6.11301,-0.294144
6.13305,-0.241528
6.15309,-0.205105
6.17313,-0.170747
6.19317,-0.138962
6.23527,-0.105052
6.25531,-0.0744074
6.27535,-0.0494079
6.2954,-0.0275278
6.31544,-0.00674323
6.35753,0.0147122
6.37757,0.03091
6.39761,0.0366363
6.41766,0.0416507
6.4377,0.049022
6.47979,0.0508824
6.49984,0.0489761
6.51988,0.0456511
6.53992,0.0396878
6.55995,0.0315555
6.60205,0.0179786
6.62209,0.00290294
6.64213,-0.0125469
6.66217,-0.0264764
6.68221,-0.0383887
6.7243,-0.049471
6.74434,-0.0566595
6.76438,-0.0587158
6.78443,-0.0580866
6.80447,-0.055537
6.84656,-0.0473362
6.8666,-0.0296202
6.88664,-0.00439781
6.90669,0.026674
6.92673,0.0666523
6.96882,0.125994
6.98886,0.201364
7.0089,0.283157
7.02894,0.377285
7.04899,0.482114
7.09108,0.606638
7.11112,0.740029
7.13116,0.867598
7.15121,0.993995
7.17125,1.11642
7.21334,1.22626
7.23338,1.3046
7.25342,1.34045
7.27347,1.34781
7.29351,1.32561
7.3356,1.25909
7.35564,1.14843
7.37568,1.00863
7.39572,0.854338
7.41577,0.691057
7.45786,0.516912
7.4779,0.348132
7.49794,0.198858
7.51798,0.0612595
7.53803,-0.0658572
7.58012,-0.199214
7.60016,-0.329822
7.6202,-0.448544
7.64024,-0.562359
7.66028,-0.674388
7.70237,-0.792762
7.72241,-0.902338
7.74246,-0.996288
7.7625,-1.07962
7.78254,-1.14404
7.82463,-1.17692
7.84467,-1.16591
7.86471,-1.11966
7.88475,-1.04861
7.9048,-0.961325
7.94689,-0.854004
7.96693,-0.740359
7.98697,-0.637046
8.00701,-0.542225
8.02705,-0.458456
8.06915,-0.379966
8.08919,-0.319299
8.10923,-0.279717
8.12927,-0.254187
8.14932,-0.236089
8.19141,-0.21512
8.21145,-0.196323
8.23149,-0.18132
8.25153,-0.163464
8.27157,-0.142942
8.31366,-0.117191
8.33371,-0.0918228
8.35375,-0.070847
8.37379,-0.0506769
8.39384,-0.0310254
8.43592,-0.00566255
8.45596,0.0169767
8.476,0.0336808
8.49604,0.0487044
8.51609,0.0604678
8.55818,0.0673988
8.57822,0.0678954
8.59826,0.0639343
8.6183,0.0560217
8.63834,0.0446459
8.68043,0.029565
8.70048,0.0126559
8.72052,-0.00492398
8.74056,-0.0239493
8.7606,-0.0422935
8.80269,-0.0564181
8.82273,-0.0616009
8.84277,-0.0577484
8.86281,-0.0444264
8.88285,-0.0190254
8.92495,0.0285646
8.94499,0.107271
8.96503,0.204246
8.98507,0.319119
9.00511,0.451259
9.04721,0.608488
9.06725,0.767523
9.0873,0.909794
9.10734,1.04481
9.12738,1.16474
9.16948,1.26368
9.18952,1.32073
9.20956,1.34262
9.22961,1.33322
9.24965,1.2909
9.29174,1.20962
9.31178,1.09114
9.33182,0.956032
9.35186,0.809021
9.37191,0.654081
9.414,0.489214
9.43404,0.3304
9.45408,0.18457
9.47413,0.0435731
9.49417,-0.0886798
9.53626,-0.217987
9.55631,-0.347924
9.57635,-0.474811
9.59639,-0.597316
9.61644,-0.711283
9.65853,-0.82804
9.67857,-0.943027
9.69861,-1.03595
9.71866,-1.10661
9.7387,-1.15578
9.78079,-1.17959
9.80084,-1.16353
9.82088,-1.11286
9.84092,-1.03991
9.86096,-0.952571
9.90305,-0.847174
9.92309,-0.736595
9.94314,-0.638295
9.96318,-0.546779
9.98322,-0.463442
10.0253,-0.385685
10.0453,-0.322145
10.0654,-0.26895
10.0854,-0.221291
10.1055,-0.182602
10.1476,-0.148107
10.1676,-0.119858
10.1877,-0.097963
10.2077,-0.0819132
10.2277,-0.0654626
10.2698,-0.0489157
10.2899,-0.0324914
10.3099,-0.0156008
10.33,-0.000557161
10.35,0.0119819
10.3921,0.0234763
10.4121,0.037893
10.4322,0.0490273
10.4522,0.0580308
10.4722,0.0662454
10.5143,0.0702401
10.5344,0.0692409
10.5544,0.0637394
10.5745,0.0562958
10.5945,0.0458323
10.6366,0.031722
10.6566,0.0178305
10.6767,0.00588991
10.6967,-0.00458178
10.7168,-0.0143486
10.7588,-0.020271
10.7789,-0.0192679
10.7989,-0.0128808
10.819,-0.00281071
10.839,0.0121631
10.8811,0.0387549
10.9012,0.0774093
10.9212,0.120927
10.9412,0.172452
10.9613,0.232872
11.0034,0.309232
11.0234,0.400533
11.0434,0.497506
11.0635,0.606453
11.0835,0.723785
11.1256,0.8551
11.1457,0.978269
11.1657,1.08006
11.1857,1.16512
11.2058,1.22248
11.2479,1.24498
11.2679,1.21526
11.288,1.15321
11.308,1.06563
11.3281,0.952082
11.3701,0.817172
11.3902,0.672016
11.4102,0.535904
11.4303,0.402624
11.4503,0.277448
11.4924,0.161218
11.5124,0.0585714
11.5325,-0.0286248
11.5525,-0.110499
11.5726,-0.184807
11.6147,-0.25386
11.6347,-0.318859
11.6547,-0.381227
11.6748,-0.449846
11.6948,-0.526466
11.7369,-0.622062
11.757,-0.737096
11.777,-0.855687
11.797,-0.967297
11.8171,-1.0571
11.8592,-1.10943
11.8792,-1.10729
11.8993,-1.05935
11.9193,-0.981739
11.9393,-0.881152
11.9814,-0.758044
12.0015,-0.634748
12.0215,-0.534706
12.0416,-0.445293
12.0616,-0.362208
12.1037,-0.298101
12.1237,-0.249559
12.1438,-0.215565
12.1638,-0.187868
12.1839,-0.167667
12.2259,-0.149468
12.246,-0.126008
12.266,-0.114055
12.2861,-0.105611
12.3061,-0.0921319
12.3482,-0.0780233
12.3682,-0.0698921
12.3883,-0.0648035
12.4083,-0.0577178
12.4284,-0.0504678
12.4705,-0.0452217
12.4905,-0.0413913
12.5105,-0.0414419
12.5306,-0.0432558
12.5506,-0.0459144
12.5927,-0.0487903
12.6128,-0.052099
12.6328,-0.0558729
12.6528,-0.0586648
12.6729,-0.0603421
12.715,-0.0628421
12.735,-0.0665074
12.7551,-0.0684839
12.7751,-0.0689167
12.7951,-0.0686951
12.8372,-0.0664971
12.8573,-0.0599875
12.8773,-0.0477848
12.8974,-0.0301122
12.9174,-0.00614915
12.9595,0.0301048
12.9795,0.076832
12.9996,0.130554
13.0196,0.193249
13.0397,0.265152
13.0818,0.356921
13.1018,0.466606
13.1218,0.587866
13.1419,0.715552
13.1619,0.846431
13.204,0.984188
13.2241,1.10608
13.2441,1.19626
13.2641,1.25469
13.2842,1.2885
13.3263,1.28718
13.3463,1.23979
13.3664,1.16011
13.3864,1.05709
13.4064,0.935327
13.4485,0.784558
13.4686,0.625164
13.4886,0.475791
13.5087,0.333765
13.5287,0.200392
13.5708,0.0700575
13.5908,-0.0396908
13.6109,-0.131862
13.6309,-0.223585
13.651,-0.316898
13.693,-0.417082
13.7131,-0.513857
13.7331,-0.608464
13.7532,-0.70698
13.7732,-0.804785
13.8153,-0.903716
13.8353,-0.99193
13.8554,-1.06142
13.8754,-1.11334
13.8955,-1.1428
13.9376,-1.14026
13.9576,-1.09821
13.9776,-1.02708
13.9977,-0.939833
14.0177,-0.841827
14.0598,-0.728859
14.0799,-0.614675
14.0999,-0.513867
14.12,-0.4187
14.14,-0.330762
14.1821,-0.251152
14.2021,-0.19082
14.2222,-0.142647
14.2422,-0.100754
14.2622,-0.0703843
14.3043,-0.0473287
14.3244,-0.0286665
14.3444,-0.0163429
14.3645,-0.0101312
14.3845,-0.0048588
14.4266,-0.000117662
14.4466,0.00585394
14.4667,0.00979827
14.4867,0.0151761
14.5068,0.0186769
14.5489,0.0209881
14.5689,0.0229051
14.5889,0.0232493
14.609,0.0249878
14.629,0.0267175
14.6711,0.0250745
14.6912,0.0239736
14.7112,0.0230629
14.7312,0.0214729
14.7513,0.0202873
14.7934,0.0220027
14.8134,0.0328353
14.8335,0.0474452
14.8535,0.069847
14.8736,0.101201
14.9156,0.146012
14.9357,0.205718
14.9557,0.273613
14.9758,0.351955
14.9958,0.440124
15.0379,0.550439
15.0579,0.671208
15.078,0.789447
15.098,0.906474
15.1181,1.01881
15.1602,1.1252
15.1802,1.20775
15.2002,1.26371
15.2203,1.29838
15.2403,1.30597
15.2824,1.25896
15.3025,1.1461
15.3225,0.989698
15.3425,0.802841
15.3626,0.5989
15.4047,0.383767
15.4247,0.188698
15.4448,0.0343459
15.4648,-0.0986486
15.4848,-0.214538
15.5269,-0.32384
15.547,-0.426562
15.567,-0.52169
15.5871,-0.620789
15.6071,-0.721094
15.6492,-0.828738
15.6692,-0.938282
15.6893,-1.03543
15.7093,-1.11203
15.7293,-1.158
15.7714,-1.16241
15.7915,-1.11711
15.8115,-1.03536
15.8316,-0.932041
15.8516,-0.815789
15.8937,-0.686197
15.9137,-0.567084
15.9338,-0.467585
15.9538,-0.378561
15.9739,-0.302317
16.016,-0.24677
16.036,-0.213007
16.0561,-0.189202
16.0761,-0.174419
16.0961,-0.165766
16.1382,-0.158947
16.1583,-0.142029
16.1783,-0.123622
16.1984,-0.106702
16.2184,-0.0918142
16.2605,-0.0735646
16.2805,-0.0546136
16.3006,-0.040146
16.3206,-0.0292878
16.3407,-0.021363
16.3828,-0.00973098
16.4028,-0.000463315
16.4228,0.00708556
16.4429,0.0117917
