"索引","DMM-1 时间 (s)","DMM-1 电阻 (Ω)"
"1622","39.632009167","22.7746655995832"
"1623","39.652051167","22.168766877547"
"1624","39.672091895","21.5320749161512"
"1625","39.692135925","20.8773770858032"
"1626","39.73422747","19.5174023663345"
"1627","39.754267591","18.9126158437519"
"1628","39.774309591","18.3523185400357"
"1629","39.794353622","17.8439801495723"
"1630","39.814393591","17.3890408954752"
"1631","39.85648747","16.6163901473385"
"1632","39.876525591","16.3286843281761"
"1633","39.896569622","16.0883986866373"
"1634","39.916613652","15.8935225776226"
"1635","39.936653622","15.7345584134651"
"1636","39.97874247","15.4569082838263"
"1637","39.998785895","15.3662062600063"
"1638","40.018825895","15.3013518674294"
"1639","40.038867531","15.2439659372259"
"1640","40.058909137","15.1903376464548"
"1641","40.10099847","15.1345077485802"
"1642","40.121040501","15.1181515449395"
"1643","40.141082622","15.0985933396972"
"1644","40.161124622","15.0843734464747"
"1645","40.181166622","15.0746922888814"
"1646","40.22326247","15.0427683698743"
"1647","40.243304591","15.0296129358222"
"1648","40.263342561","15.0210504459681"
"1649","40.283386591","15.0135129908706"
"1650","40.303430652","14.99939905076"
"1651","40.34552147","14.9696705787918"
"1652","40.36556544","14.9570288941309"
"1653","40.38560947","14.9419010073801"
"1654","40.405653501","14.9272671578136"
"1655","40.425695501","14.9172656768588"
"1656","40.46778947","14.8976347828537"
"1657","40.487831379","14.8897942525758"
"1658","40.507873379","14.8859429801609"
"1659","40.527915379","14.8819685064531"
"1660","40.54795941","14.876237182309"
"1661","40.59005447","14.8652569440968"
"1662","40.610098561","14.8615128565561"
"1663","40.630136501","14.8571835628352"
"1664","40.65017647","14.8533014898372"
"1665","40.670221228","14.8540111963735"
"1666","40.71230947","14.8723299979175"
"1667","40.732349591","14.8883708073937"
"1668","40.752393652","14.9142061203519"
"1669","40.772433652","14.9556929266732"
"1670","40.792475773","15.0152718441433"
"1671","40.83456847","15.2324560267628"
"1672","40.854608652","15.3972550159162"
"1673","40.874650652","15.6076545028534"
"1674","40.894692652","15.8706572495605"
"1675","40.914734682","16.1923826646913"
"1676","40.95682547","17.0404979612975"
"1677","40.976868985","17.513243532004"
"1678","40.996910985","18.0155956075125"
"1679","41.016950985","18.5450950898419"
"1680","41.036990591","19.1082149753816"
"1681","41.07908047","20.4106695682262"
"1682","41.099120319","21.0773216676164"
"1683","41.119165228","21.7624576582947"
"1684","41.139205198","22.4478930281362"
"1685","41.159247198","23.1025588728878"
"1686","41.20133947","24.2962316444181"
"1687","41.221383107","24.7592356882022"
"1688","41.241427137","25.1305040427697"
"1689","41.261467107","25.3958229739481"
"1690","41.281507076","25.5660613005699"
"1691","41.32359847","25.6993195244851"
"1692","41.343640076","25.6868219844447"
"1693","41.363684107","25.6361418969935"
"1694","41.383724076","25.5421048074619"
"1695","41.403768107","25.4094823022632"
"1696","41.44586147","25.0290970513728"
"1697","41.465903561","24.798322533167"
"1698","41.485947591","24.5302488208835"
"1699","41.505991622","24.2267756785938"
"1700","41.526033622","23.8883675752052"
"1701","41.56812847","23.0448369426461"
"1702","41.588168713","22.5696310652497"
"1703","41.608210713","22.0487815718524"
"1704","41.628250713","21.4919018595513"
"1705","41.648292713","20.9014448661423"
"1706","41.69038347","19.5944346188486"
"1707","41.710423046","18.9861824220959"
"1708","41.730465046","18.4160524027608"
"1709","41.750505016","17.8911002991385"
"1710","41.770547016","17.4174085592758"
"1711","41.81263847","16.6043526859885"
"1712","41.832682804","16.2975555834871"
"1713","41.852722773","16.0384213668647"
"1714","41.872764773","15.8233993747336"
"1715","41.892806773","15.6476268518902"
"1716","41.93489747","15.3904539999205"
"1717","41.954941107","15.3111665730426"
"1718","41.974983107","15.2484743609083"
"1719","41.995027137","15.194030475627"
"1720","42.015067107","15.1470415008441"
"1721","42.05715347","15.0447326795563"
"1722","42.077197895","15.0196279512094"
"1723","42.097237501","14.982178452875"
"1724","42.117279834","14.9441252681839"
"1725","42.137323864","14.9078769824979"
"1726","42.17941347","14.8201539627951"
"1727","42.199457076","14.7852990837815"
"1728","42.219497046","14.7498257342554"
"1729","42.239541107","14.7183983153321"
"1730","42.259581076","14.6915687688233"
"1731","42.30167147","14.6320058696399"
"1732","42.321711046","14.6091076765273"
"1733","42.341753046","14.586788529512"
"1734","42.361797076","14.5676430479145"
"1735","42.381837046","14.5531459512635"
"1736","42.42392447","14.5217776689629"
"1737","42.443967864","14.5112254778508"
"1738","42.464007834","14.500842072516"
"1739","42.484049864","14.4943678443439"
"1740","42.504093895","14.4921785572912"
"1741","42.54618547","14.4869973718777"
"1742","42.566227652","14.4891078099373"
"1743","42.586267622","14.4951311208965"
"1744","42.606307591","14.5027991690476"
"1745","42.626349591","14.5142950812097"
"1746","42.66844247","14.5615849271138"
"1747","42.688486288","14.5979058994156"
"1748","42.708526288","14.648040200351"
"1749","42.728566258","14.7120518945909"
"1750","42.748610288","14.790521260211"
"1751","42.79070447","15.0194612893469"
"1752","42.810746895","15.1590766872017"
"1753","42.830788925","15.3160412907128"
"1754","42.850832955","15.4871136739407"
"1755","42.870874985","15.6852201162309"
"1756","42.91296547","16.2090030085439"
"1757","42.933005288","16.5155561543345"
"1758","42.953045258","16.8756587408191"
"1759","42.973085228","17.2825876736028"
"1760","42.993125198","17.7343458597751"
"1761","43.03521447","18.8654100866786"
"1762","43.055257016","19.4840210118965"
"1763","43.075296773","20.1447532261489"
"1764","43.09534244","20.8381695106227"
"1765","43.115384046","21.5543928178993"
"1766","43.15747847","23.104664218147"
"1767","43.177522167","23.8084688353926"
"1768","43.197562137","24.4504128529217"
"1769","43.217604137","25.0239727624292"
"1770","43.237644107","25.5091714747433"
"1771","43.27973747","26.2189833868888"
"1772","43.299777258","26.4062863080599"
"1773","43.319821288","26.5099528015087"
"1774","43.339865349","26.5499488682909"
"1775","43.359907349","26.5415687165458"
"1776","43.40199947","26.3899646011621"
"1777","43.422039743","26.2539540730524"
"1778","43.442083773","26.0721323772729"
"1779","43.462125773","25.8445906827784"
"1780","43.482165834","25.57972022943"
"1781","43.52425847","24.8985831651622"
"1782","43.544301925","24.5011346608778"
"1783","43.564343955","24.0627069527176"
"1784","43.584385955","23.5871365279907"
"1785","43.604427955","23.0667799803821"
"1786","43.64652047","21.8189942941203"
"1787","43.666562713","21.1631594665818"
"1788","43.686602682","20.486044084618"
"1789","43.706642652","19.8082597197877"
"1790","43.726682622","19.1579652531159"
"1791","43.76877147","17.9428003805712"
"1792","43.788813622","17.4509797004863"
"1793","43.808853622","17.0194795915364"
"1794","43.828897652","16.6494347373678"
"1795","43.848941682","16.3309939648675"
"1796","43.89103047","15.8155100179011"
"1797","43.911073985","15.6303114130085"
"1798","43.931115985","15.4749004098582"
"1799","43.951158016","15.3522609430773"
"1800","43.971202076","15.2578863104089"
"1801","44.01329247","15.1105228138588"
"1802","44.033334379","15.0623375672818"
"1803","44.053378016","15.0296682879618"
"1804","44.073417682","15.0065076822396"
"1805","44.093461319","14.9871429074781"
"1806","44.13555247","14.9568723567788"
"1807","44.155592107","14.954616541625"
"1808","44.175632107","14.9561935178112"
"1809","44.195672076","14.9531997270827"
"1810","44.215714107","14.9537085483053"
"1811","44.25780447","14.9780642062936"
"1812","44.277846501","14.9839051782458"
"1813","44.297890531","14.9859195189211"
"1814","44.317930531","14.9871145711872"
"1815","44.337970531","14.9887001714619"
"1816","44.38006247","14.9814239047778"
"1817","44.400102379","14.9755385803704"
"1818","44.420144379","14.971800654004"
"1819","44.440186379","14.9673654084803"
"1820","44.46022841","14.9598895557476"
"1821","44.50232547","14.938039110469"
"1822","44.522366804","14.9231514711484"
"1823","44.542408834","14.9041045575522"
"1824","44.562446743","14.8851648290454"
"1825","44.582490773","14.8726451177928"
"1826","44.62457947","14.8799583441257"
"1827","44.64462144","14.9077599387061"
"1828","44.664664137","14.9507336997612"
"1829","44.684708228","15.0090584043213"
"1830","44.704750258","15.0900459791289"
"1831","44.74684247","15.366236081131"
"1832","44.766882834","15.5442249294402"
"1833","44.786924834","15.7597544311502"
"1834","44.806968895","16.0280005164437"
"1835","44.827010895","16.3481586811472"
"1836","44.86910047","17.1681862123617"
"1837","44.889142561","17.6498168655734"
"1838","44.909184561","18.1888962624458"
"1839","44.929228713","18.7826856391538"
"1840","44.949270713","19.4363126317927"
"1841","44.99136147","20.8804173354296"
"1842","45.011403591","21.6040805436138"
"1843","45.031443561","22.3380372163762"
"1844","45.051483288","23.0658362905795"
"1845","45.071526925","23.7630395659393"
"1846","45.11362047","25.0351109697734"
"1847","45.133662501","25.5117704524797"
"1848","45.153706561","25.8861162237116"
"1849","45.173750591","26.1613675321759"
"1850","45.193792591","26.3526621156671"
"1851","45.23588647","26.5643711465624"
"1852","45.255927955","26.592500456347"
"1853","45.275969955","26.5640089348824"
"1854","45.296009925","26.4836385983458"
"1855","45.316049895","26.3617642241415"
"1856","45.35814347","26.0023541406513"
"1857","45.378185228","25.7849273396653"
"1858","45.398225198","25.5314801887242"
"1859","45.418267198","25.2427888557136"
"1860","45.438307167","24.9160036956821"
"1861","45.48040047","24.0635597750322"
"1862","45.500440622","23.5720226391945"
"1863","45.520482622","23.0323286108367"
"1864","45.540524682","22.4552996850441"
"1865","45.560568713","21.849936942884"
"1866","45.60265847","20.51891286019"
"1867","45.622700349","19.8932588772449"
"1868","45.642742379","19.3010293850403"
"1869","45.662781591","18.7521954828318"
"1870","45.682825167","18.2515500695879"
"1871","45.72491747","17.3679201060236"
"1872","45.744961288","17.0310202047562"
"1873","45.765003288","16.7420394187356"
"1874","45.785045288","16.4936275630649"
"1875","45.805089319","16.2822623148108"
"1876","45.84717947","15.9451197071363"
"1877","45.867221622","15.8249997478243"
"1878","45.887265652","15.7263266572156"
"1879","45.907309682","15.6438003187453"
"1880","45.927349652","15.5712963996742"
"1881","45.96943847","15.4704167751818"
"1882","45.989480531","15.4334539445961"
"1883","46.009522531","15.3918920123979"
"1884","46.029564531","15.3479042481411"
"1885","46.049604137","15.3148481283009"
"1886","46.09169547","15.2520820338065"
"1887","46.111736076","15.2178086858942"
"1888","46.131778834","15.1845381959279"
"1889","46.151818804","15.1517592788369"
"1890","46.171858773","15.1149492177663"
"1891","46.21395147","15.0388860153954"
"1892","46.233991198","15.0051448967615"
"1893","46.254031198","14.9713779058711"
"1894","46.274071167","14.9374655375389"
"1895","46.294115228","14.9015733255712"
"1896","46.33620147","14.8349855291744"
"1897","46.356244985","14.8068389780258"
"1898","46.376286985","14.7832718162941"
"1899","46.396331016","14.7634610598172"
"1900","46.416375046","14.7456092027681"
"1901","46.45846447","14.7172323520236"
"1902","46.478506773","14.7108751699954"
"1903","46.498546743","14.7079343573013"
"1904","46.518590773","14.7071101412593"
"1905","46.538632773","14.7058978414306"
"1906","46.58072247","14.7027623708372"
"1907","46.60076444","14.7039303182331"
"1908","46.62080441","14.7070214363937"
"1909","46.640844379","14.7165054649312"
"1910","46.660884743","14.7387408847564"
"1911","46.70297747","14.8506642493189"
"1912","46.723019652","14.9526539009115"
"1913","46.743063804","15.0928654936152"
"1914","46.763105804","15.2733145991056"
"1915","46.783147804","15.4950742998576"
"1916","46.82523947","16.1192867452333"
"1917","46.845282834","16.4976339425457"
"1918","46.865324864","16.9255351275894"
"1919","46.885364834","17.3967070390291"
"1920","46.905404804","17.9044869558251"
"1921","46.94749547","19.1045233422223"
"1922","46.967539834","19.7362288847433"
"1923","46.987583864","20.3950017314873"
"1924","47.007625864","21.0860606853987"
"1925","47.027667864","21.7958745583899"
"1926","47.06975947","23.3512798857927"
"1927","47.089803682","24.0791156307081"
"1928","47.109845288","24.7481548336692"
"1929","47.129889288","25.3273976080643"
"1930","47.149929288","25.7828022295884"
"1931","47.19201947","26.3358351801311"
"1932","47.212063319","26.4373012266123"
"1933","47.232105319","26.4636096114269"
"1934","47.252149349","26.4338552889741"
"1935","47.272191349","26.3476661916219"
"1936","47.31427947","26.0156032221222"
"1937","47.334321591","25.8016470855463"
"1938","47.354365622","25.5669352423593"
"1939","47.374409652","25.3134364477797"
"1940","47.394453652","25.0315816643974"
"1941","47.43654347","24.3264593541079"
"1942","47.456585804","23.9482945699415"
"1943","47.476629834","23.5447934634987"
"1944","47.496671834","23.1181810480562"
"1945","47.516715895","22.6721225586624"
"1946","47.55880547","21.6835156491986"
"1947","47.578848895","21.2086946127655"
"1948","47.598890895","20.7302908860733"
"1949","47.618932895","20.2419201840728"
"1950","47.638972864","19.7439323981097"
"1951","47.68106347","18.7219554722441"
"1952","47.701107076","18.2611904519839"
"1953","47.721147046","17.8244508937901"
"1954","47.741187016","17.4136759842324"
"1955","47.761231046","17.0349789658509"
"1956","47.80331947","16.3502625370444"
"1957","47.823358895","16.0796991941449"
"1958","47.843398864","15.8467898278177"
"1959","47.863442925","15.6489878696772"
"1960","47.883486955","15.4887055988231"
"1961","47.92557547","15.2497027021446"
"1962","47.945619137","15.1747803686925"
"1963","47.965659107","15.1220786000233"
"1964","47.985699107","15.0850307732554"
"1965","48.005741107","15.0568250951594"
"1966","48.04783347","15.0040888301598"
"1967","48.067877319","14.9999024540713"
"1968","48.087920955","14.9983809195012"
"1969","48.107964591","14.9884644565417"
"1970","48.128005895","14.9832887749797"
"1971","48.17010147","14.976034689515"
"1972","48.190141076","14.9700508082136"
"1973","48.210181046","14.9544633949494"
"1974","48.230223046","14.9415642314278"
"1975","48.250267107","14.9351442179501"
"1976","48.29236247","14.9004618538337"
"1977","48.312404076","14.8798589205411"
"1978","48.332444046","14.8588765276149"
"1979","48.352486046","14.8408546590385"
"1980","48.372528046","14.8275575557062"
"1981","48.41461947","14.7986933456236"
"1982","48.434663319","14.7890319086807"
"1983","48.454703288","14.7814266995187"
"1984","48.474747319","14.7752703362946"
"1985","48.494789319","14.770407585515"
"1986","48.53688147","14.7563392421778"
"1987","48.556923713","14.748041642355"
"1988","48.576963682","14.7389617150063"
"1989","48.597003682","14.7300407171864"
"1990","48.617047682","14.7229270807534"
"1991","48.65913947","14.7129010351427"
"1992","48.679181743","14.7154241954268"
"1993","48.699225804","14.7199949594181"
"1994","48.719265804","14.7248540141841"
"1995","48.739307804","14.7368119212729"
"1996","48.78139847","14.8076119466875"
"1997","48.801438076","14.879745008932"
"1998","48.821482107","14.9881608203796"
"1999","48.841524167","15.1305284145961"
"2000","48.861568258","15.3060876402653"
"2001","48.90366147","15.8430945046862"
"2002","48.923701713","16.2038398966791"
"2003","48.943745743","16.6339968367232"
"2004","48.963789773","17.1336380135182"
"2005","48.983833804","17.6964271900808"
"2006","49.02592747","19.0574910576358"
"2007","49.045971319","19.7817008917911"
"2008","49.066014955","20.5550827832027"
"2009","49.086054561","21.3447765116075"
"2010","49.106094198","22.1146422411778"
"2011","49.14819047","23.4837104897709"
"2012","49.168234107","23.949486124627"
"2013","49.188276107","24.2871731826951"
"2014","49.208316076","24.5103472026327"
"2015","49.228360107","24.643102640337"
"2016","49.27045047","24.7378985607001"
"2017","49.290491925","24.7160845587513"
"2018","49.310531925","24.6563319836628"
"2019","49.330573925","24.5640974159515"
"2020","49.350613895","24.4443729676639"
"2021","49.39270847","24.1211977145782"
"2022","49.412751895","23.9299327920277"
"2023","49.432793895","23.713778764667"
"2024","49.452833895","23.4655000264893"
"2025","49.472871834","23.1847614702522"
"2026","49.51496347","22.5177822490106"
"2027","49.535003531","22.1707984118288"
"2028","49.555047561","21.7895510911367"
"2029","49.575087531","21.3625727199817"
"2030","49.595129531","20.8922213691789"
"2031","49.63721947","19.8108968270113"
"2032","49.657261167","19.2876310019117"
"2033","49.677302107","18.7776199438723"
"2034","49.697344107","18.2924166784166"
"2035","49.717388137","17.837099558794"
"2036","49.75947847","17.0049876010503"
"2037","49.77951841","16.6789159268379"
"2038","49.799558379","16.3961309924161"
"2039","49.819600379","16.1524575092936"
"2040","49.83964441","15.9455423346496"
"2041","49.88172947","15.6225198900083"
"2042","49.901773228","15.5180563649308"
"2043","49.921815228","15.4294463695994"
"2044","49.941857228","15.3643012738284"
"2045","49.961897198","15.3252748313536"
"2046","50.00398947","15.2644553295318"
"2047","50.024031076","15.2268333806777"
"2048","50.044070682","15.2016732326769"
"2049","50.064112319","15.1891264229992"
"2050","50.084153925","15.1727394320797"
"2051","50.12624747","15.1279779739872"
"2052","50.146291622","15.1121379963726"
"2053","50.166333652","15.0917247904073"
"2054","50.186377682","15.0675822842755"
"2055","50.206417804","15.0443477709494"
"2056","50.24850847","14.9981473229018"
"2057","50.268548046","14.9709605152467"
"2058","50.288586016","14.9403179140776"
"2059","50.308630046","14.9117204527421"
"2060","50.328670046","14.8843303631156"
"2061","50.37076247","14.8210399625375"
"2062","50.390804743","14.7978374771721"
"2063","50.410844713","14.7758817881319"
"2064","50.430886713","14.752779095753"
"2065","50.450926682","14.7292365750263"
"2066","50.49301647","14.6929365681871"
"2067","50.513058379","14.6806583348121"
"2068","50.533100501","14.6692609901451"
"2069","50.553142531","14.6598360969764"
"2070","50.573184531","14.6539433827247"
"2071","50.61527847","14.6456728849677"
"2072","50.635320319","14.6391235082247"
"2073","50.655362652","14.6331311342044"
"2074","50.675405076","14.6269932494735"
"2075","50.695445016","14.6231703156478"
"2076","50.73753447","14.645698890555"
"2077","50.757576198","14.6801816797423"
"2078","50.777614137","14.7324966133683"
"2079","50.797658319","14.8059923005657"
"2080","50.817702379","14.9093186989207"
"2081","50.85979147","15.249262894472"
"2082","50.879831682","15.4807234886408"
"2083","50.899871652","15.7654895542364"
"2084","50.919915682","16.1002087860898"
"2085","50.939957682","16.4880868799193"
"2086","50.98204947","17.4879078925703"
"2087","51.002088834","18.0439987707681"
"2088","51.022130864","18.6508313030253"
"2089","51.042172501","19.3201514935617"
"2090","51.062214107","20.040871232667"
"2091","51.10430847","21.657241657718"
"2092","51.124350531","22.4284295441764"
"2093","51.144394561","23.150344335106"
"2094","51.164436561","23.7929508053256"
"2095","51.184476531","24.3395133012456"
"2096","51.22656847","25.1701001914228"
"2097","51.246610016","25.4451715530949"
"2098","51.266652107","25.6650216643847"
"2099","51.286696137","25.8397370090921"
"2100","51.306740167","25.9744809503055"
"2101","51.34883747","26.1120557724531"
"2102","51.368877591","26.1096878443481"
"2103","51.388919591","26.0701205295615"
"2104","51.408959561","25.9883493931493"
"2105","51.429003622","25.863104230181"
"2106","51.47109647","25.4665230890721"
"2107","51.491138076","25.2233151892691"
"2108","51.511178046","24.9380623974583"
"2109","51.531222076","24.5959300506262"
"2110","51.551266107","24.1986774626821"
"2111","51.59335847","23.208883514797"
"2112","51.613398531","22.663807902047"
"2113","51.633438501","22.0739030489451"
"2114","51.653481985","21.4401696417925"
"2115","51.673523288","20.7791961362617"
"2116","51.71561447","19.4022631727095"
"2117","51.735658319","18.7984267135963"
"2118","51.755700349","18.2429664595985"
"2119","51.775740319","17.7395131517254"
"2120","51.795784349","17.2874865120621"
"2121","51.83787647","16.4995688965463"
"2122","51.857917925","16.1953036830661"
"2123","51.877961985","15.9328603678909"
"2124","51.898006016","15.713627429174"
"2125","51.918048016","15.5352357067657"
"2126","51.96014347","15.2218609924293"
"2127","51.980185258","15.0946655518823"
"2128","52.000225228","14.9865687700145"
"2129","52.020267258","14.9022510625351"
"2130","52.040306895","14.8193674176735"
"2131","52.08239647","14.6429259711451"
"2132","52.102440834","14.5963411122895"
"2133","52.122480319","14.5560037891173"
"2134","52.142520319","14.5163773371912"
"2135","52.162562319","14.4802079125038"
"2136","52.20465847","14.439763404239"
"2137","52.224700228","14.4345643112428"
"2138","52.244740198","14.4327076683174"
"2139","52.264780167","14.4299504242119"
"2140","52.284822167","14.4306058548929"
"2141","52.32691347","14.4458187946326"
"2142","52.346957258","14.4470569674257"
"2143","52.367001288","14.4477358064396"
"2144","52.387045319","14.449796963736"
"2145","52.407087319","14.4536765718211"
"2146","52.44917847","14.4724536778308"
"2147","52.469218228","14.485117536677"
"2148","52.489260258","14.4985255312118"
"2149","52.509304288","14.5099586093412"
"2150","52.529344258","14.5176414407222"
"2151","52.57143747","14.5346247361978"
"2152","52.591479076","14.5405889098212"
"2153","52.611519046","14.5451473569202"
"2154","52.631563076","14.5525542174497"
"2155","52.651603046","14.5622155286977"
"2156","52.69369647","14.5824414814944"
"2157","52.713736379","14.5941813306873"
"2158","52.733776349","14.6123177899137"
"2159","52.75382041","14.6428840254553"
"2160","52.77386241","14.6938573196631"
"2161","52.81594947","14.9019381077239"
"2162","52.835989228","15.0617560295573"
"2163","52.856033258","15.266692721161"
"2164","52.876075258","15.5201177373197"
"2165","52.89611541","15.8250002286844"
"2166","52.93820647","16.6262926765915"
"2167","52.958248319","17.1021255567124"
"2168","52.978288288","17.634224457679"
"2169","52.998328258","18.2299247832163"
"2170","53.018372288","18.8891772528154"
"2171","53.06046347","20.4052218792565"
"2172","53.080507228","21.1854161093623"
"2173","53.100548834","21.9791095028228"
"2174","53.120587561","22.7744094408679"
"2175","53.140629561","23.5351058376936"
"2176","53.18272347","24.8535245360016"
"2177","53.202767046","25.3295249698521"
"2178","53.222807016","25.7240610267292"
"2179","53.242844955","26.0475690863695"
"2180","53.262886955","26.2976565800743"
"2181","53.30498147","26.6255482860786"
"2182","53.325020864","26.7078479728653"
"2183","53.345060834","26.7311810632091"
"2184","53.365100804","26.6933570383586"
"2185","53.385140773","26.5969286288271"
"2186","53.42723147","26.2260262485351"
"2187","53.447273501","25.9812979947216"
"2188","53.467315531","25.686161937359"
"2189","53.487359591","25.3377943031189"
"2190","53.507399561","24.9378324370072"
"2191","53.54948947","23.9626302442946"
"2192","53.569529591","23.439070390461"
"2193","53.589573622","22.8667166698411"
"2194","53.609615622","22.2526198916666"
"2195","53.629655591","21.6110467641153"
"2196","53.67174547","20.2003076548646"
"2197","53.691784955","19.5197721041613"
"2198","53.711826985","18.8671786044304"
"2199","53.731866925","18.2582907598249"
"2200","53.751910955","17.6995310532247"
"2201","53.79399947","16.7155063901615"
"2202","53.814038773","16.3419182118305"
"2203","53.834080773","16.0227147758307"
"2204","53.854122773","15.7506838790584"
"2205","53.874162743","15.5236694990621"
"2206","53.91625447","15.1537785912323"
"2207","53.936295955","15.0258894994693"
"2208","53.956335925","14.9185146533298"
"2209","53.976377925","14.8310405104247"
"2210","53.996417895","14.7732098282095"
"2211","54.03851147","14.6718324205239"
"2212","54.058553622","14.6443043258622"
"2213","54.078593228","14.6357110363767"
"2214","54.098632834","14.6265855173488"
"2215","54.118672743","14.6185293854569"
"2216","54.16076147","14.6185725059059"
"2217","54.180803591","14.6254890259306"
"2218","54.200845591","14.6360572319818"
"2219","54.220885561","14.6443881027346"
"2220","54.240927561","14.6577948663449"
"2221","54.28302347","14.697074070473"
"2222","54.303065591","14.7127292562438"
"2223","54.323105561","14.7301720924872"
"2224","54.343147561","14.7500506178994"
"2225","54.363189561","14.7751676614432"
"2226","54.40527747","14.8289105207883"
"2227","54.425319167","14.8551622480572"
"2228","54.445361228","14.8817515468143"
"2229","54.465405258","14.9034731632719"
"2230","54.485449288","14.9197172511281"
"2231","54.52754147","14.9372943767591"
"2232","54.547581743","14.9376319482474"
"2233","54.567621713","14.9368249799087"
"2234","54.587663834","14.9352172032949"
"2235","54.607705834","14.9393099495868"
"2236","54.64979647","14.9787874017374"
"2237","54.669839167","15.0185074923597"
"2238","54.689881167","15.0770367214289"
"2239","54.709921137","15.159470693623"
"2240","54.729963137","15.2713916586506"
"2241","54.77205247","15.626909877962"
"2242","54.792096016","15.8603368671066"
"2243","54.812140076","16.1340679209106"
"2244","54.832182076","16.4499806267842"
"2245","54.852222046","16.8198554905131"
"2246","54.89431847","17.7801687621347"
"2247","54.914362198","18.3199061498852"
"2248","54.934402198","18.9123330263343"
"2249","54.954444198","19.5638965141318"
"2250","54.974486198","20.2640210159481"
"2251","55.01657647","21.852700207553"
"2252","55.036616501","22.6497015668724"
"2253","55.056656167","23.4432237222242"
"2254","55.076695834","24.1917749486711"
"2255","55.09673747","24.845542507254"
"2256","55.13883147","25.7660864077438"
"2257","55.158871713","25.9955586360045"
"2258","55.178915743","26.1157119101369"
"2259","55.198957773","26.1560307589491"
"2260","55.218999773","26.1391484884219"
"2261","55.26109647","25.9375674368911"
"2262","55.281140531","25.7530489626379"
"2263","55.301184591","25.5125971323649"
"2264","55.321226622","25.2351233340654"
"2265","55.341268622","24.9376601370562"
"2266","55.38335847","24.2488396256593"
"2267","55.403400561","23.8890809613861"
"2268","55.423444591","23.5253157932851"
"2269","55.443486622","23.1654154476035"
"2270","55.463528622","22.7942434218728"
"2271","55.50562047","21.8855284365584"
"2272","55.525662379","21.3781734730663"
"2273","55.54570644","20.828468088579"
"2274","55.56575047","20.2435813623625"
"2275","55.58579247","19.642582379978"
"2276","55.62788547","18.4362933165523"
"2277","55.647925046","17.9152419914043"
"2278","55.667963895","17.4353214788031"
"2279","55.688005895","17.0024059292542"
"2280","55.708049955","16.6193117227416"
"2281","55.75013647","15.9525158973042"
"2282","55.770174773","15.6921424301732"
"2283","55.790216804","15.4675429025004"
"2284","55.810258804","15.2852260349579"
"2285","55.830298864","15.1374609507298"
"2286","55.87239447","14.9385538063425"
"2287","55.892434076","14.900135968614"
"2288","55.912474137","14.8738460593914"
"2289","55.932518167","14.852224244552"
"2290","55.952560167","14.8462440571315"
"2291","55.99465247","14.8709668467828"
"2292","56.014696531","14.8726904319088"
"2293","56.034738167","14.8794726592986"
"2294","56.054781804","14.8860639247909"
"2295","56.07482544","14.8889209611791"
"2296","56.11691647","14.8963352108488"
"2297","56.136957107","14.8966851023254"
"2298","56.156999107","14.8977606490123"
"2299","56.177043137","14.8889677776443"
"2300","56.197087167","14.8788849894593"
"2301","56.23917947","14.8598035180158"
"2302","56.259221531","14.8449873444176"
"2303","56.279263561","14.8337587891063"
"2304","56.299307591","14.8235478755206"
"2305","56.319349591","14.8149102409707"
"2306","56.36143747","14.8003453977744"
"2307","56.38147544","14.7991010658823"
"2308","56.40151541","14.8021958794595"
"2309","56.42155944","14.8072040073222"
"2310","56.44160147","14.8115172805441"
"2311","56.48369347","14.8239815436651"
"2312","56.503737561","14.8296093734503"
"2313","56.523781622","14.8328618845346"
"2314","56.543825804","14.8341197685562"
"2315","56.563869834","14.8351768346585"
"2316","56.60596047","14.8378539962442"
"2317","56.626004198","14.8457980081651"
"2318","56.646044167","14.866914961165"
"2319","56.666082864","14.9082723651674"
"2320","56.686122834","14.9795725838761"
"2321","56.72821047","15.2724131638619"
"2322","56.748253985","15.4786913630019"
"2323","56.768298046","15.71246560142"
"2324","56.788342076","15.9783164989762"
"2325","56.808386137","16.2879838960809"
"2326","56.85048047","17.093798459858"
"2327","56.870522167","17.5525639245957"
"2328","56.890562137","18.0645030184777"
"2329","56.910604137","18.6235628675469"
"2330","56.930648167","19.2198824493828"
"2331","56.97274047","20.5973973032629"
"2332","56.992780501","21.2780912129938"
"2333","57.012822501","21.9645484739094"
"2334","57.032866531","22.6386474244927"
"2335","57.052906198","23.3019946081264"
"2336","57.09499747","24.5289576204535"
"2337","57.115041228","24.981004924864"
"2338","57.135086501","25.3222980647892"
"2339","57.15512647","25.5605247938405"
"2340","57.17516847","25.707075061078"
"2341","57.21726147","25.7535128401776"
"2342","57.237303622","25.6832549064908"
"2343","57.257345622","25.5675098672286"
"2344","57.277387622","25.4103064007916"
"2345","57.297427591","25.2171134073085"
"2346","57.33951747","24.7157684045724"
"2347","57.359561379","24.4327863952355"
"2348","57.37960541","24.130444553364"
"2349","57.399645379","23.8203016131338"
"2350","57.41968944","23.4998972470933"
"2351","57.46178347","22.7344138546345"
"2352","57.481827258","22.3146563655768"
"2353","57.501867228","21.8726721526577"
"2354","57.521909258","21.4132081571243"
"2355","57.541953288","20.9263479164545"
"2356","57.58404247","19.7856873798703"
"2357","57.604084258","19.1906355639366"
"2358","57.624122228","18.5853654426038"
"2359","57.644166258","17.9991374588603"
